Season, Episode, Character, Line
3, 33, "Operator", "The number you have dialled has crashed into a planet. Please make a note of it."
3, 33, "Fry", "We gotta go rescue them!"
3, 33, "Bender", "Eh, I don't know."
3, 33, "Fry", "Bender! Think of the señoritas!"
3, 33, "Bender", "Vámonos!"
3, 33, "Kif", "So, Amy, um, well--"
3, 33, "Amy", "It's always a line with you!"
3, 33, "Leela", "What planet is this anyway?"
3, 33, "Zapp", "I 'unno.  This whole sector is uncharted."
3, 33, "Kif", "It is not uncharted, you lost the chart!"
3, 33, "Zapp", "Well, nothing to do now but repopulate the human race.  Just me and you!   And maybe you."
3, 33, "Amy", "What is it?"
3, 33, "Kug", "Me hear people, but me not see people."
3, 33, "Thog", "No big deal. Everybody make mistake."
3, 33, "Zapp", "Well, hello! I usually don't say this but you are the most beautiful trio of gigantic ladies I've ever laid eyes on.   I find the most erotic part of a woman is the boo--"
3, 33, "Fry", "Oh, no! Any sign of Leela or Amy?"
3, 33, "Bender", "No. But what do you make of this?"
3, 33, "Fry", "I don't know. But it might have something to do with this."
3, 33, "Bender", "Oh, your God!"
3, 33, "Kug", "Move! Go!"
3, 33, "Fry", "Alright, here's the plan--"
3, 33, "Bender", "What kind of moronic plan is that?  Wow!"
3, 33, "Thog", "Women go free. Men stay in chains."
3, 33, "Ornik", "We take them to our leader. She know what do."
3, 33, "Fry", "Pft. A female leader?"
3, 33, "Leela", "Fry, shut up."
3, 33, "Fry", "Yes, Captain!"
3, 33, "Thog", "This capital city planet Amazonia."
3, 33, "Leela", "Where are all the men in your society?"
3, 33, "Ornik", "Men die out many year ago."
3, 33, "Bender", "With all these women around they were probably nagged to death. Are you with me, fellas?"
3, 33, "Thog", "Here stadium, where our women basketball teams play."
3, 33, "Kug", "We no can dunk, but good fundamentals."
3, 33, "Ornik", "That more fun to watch."
3, 33, "Zapp", "Oh, God, you're killing me!  Ow! God, you're killing me!"
3, 33, "Thog", "This our comedy club. Humour here funny in different way."
3, 33, "Ornik", "It not reinforce stereotypes."
3, 33, "Kug", "Comedy come from character, real situations. Not abstract craziness."
3, 33, "Bender", "Translation"
3, 33, "Amy", "This women-only planet is sounding better and better."
3, 33, "Leela", "I'm already looking for apartments."
3, 33, "Thog", "Here live vengeful, all-knowing leader. She decide men's fate."
3, 33, "Fry", "Is she hot?"
3, 33, "Thog", "That not important. She all-knowing."
3, 33, "Fry", "In other words, ""No"".  Ow!"
3, 33, "Thog", "All hail Femputer."
3, 33, "Kug", "and   All hail Femputer."
3, 33, "Amy", "You all obey a big computer?"
3, 33, "Kug", "Yes. It appear mysteriously just about time men die out."
3, 33, "Leela", "So why did you make it your leader?"
3, 33, "Ornik", "It seemed like different kind of politician."
3, 33, "Kug", "Not beltway insider."
3, 33, "Thog", "Femputer, we bring offering of bath beads and scented soaps."
3, 33, "Femputer", "Your gift pleases Femputer. Femputer demands to know why there are men on her planet."
3, 33, "Fry", "It was an accident, ma'am."
3, 33, "Femputer", "That does not fempute. Femputer will return after deciding your punishment."
3, 33, "Fry", "Leela, I'm through making fun of women. Now I want them to help me."
3, 33, "Amy", "Should we do something?"
3, 33, "Leela", "There's no hurry."
3, 33, "Zapp", "Yes! A little tighter.  Tighter. Perhaps a hard spanking is in order?  Too hard!"
3, 33, "Kug", "Men strange. You have them on your planet?"
3, 33, "Leela", "I'm afraid so."
3, 33, "Kug", "What they for?  Oh, you mean ""snu-snu""."
3, 33, "Thog", "We hear tell men used for snu-snu. But all we have go on are ancient legend and subscription to Cosmo."
3, 33, "Zapp", "Just FYI, I could be used for snu-snu."
3, 33, "Thog", "Silence. You want die like last men visit Amazonia?"
3, 33, "Fry", "What'd they die of?"
3, 33, "Kug", "Crushed pelvises."
3, 33, "Fry", "Yes!"
3, 33, "Zapp", "Oh, thank you, Lord in heaven!"
3, 33, "Femputer", "After lengthy femputations, I, Femputer, have decided the fate of the men. Femputer sentences them to death.  By snu-snu!"
3, 33, "Fry", "Yay!"
3, 33, "Zapp", "Yeah!   What are you, gay?"
3, 33, "Femputer", "Death to the men. Death by snu-snu."
3, 33, "Fry", "Although the snu-snu part's gonna be pretty good."
3, 33, "Zapp", "Baby, it'll blow your mind."
3, 33, "Leela", "Femputer, be reasonable. Sure men are annoying and they wreck up whatever planet they're in charge of, but most of these men are sorta my friends. They don't deserve to die."
3, 33, "Femputer", "Hmm. Perhaps men are not as evil as Femputer thinks."
3, 33, "Thog", "But they make fun women's basketball."
3, 33, "Femputer", "What? Did you explain how the women's good fundamentals make up for their inability to dunk?"
3, 33, "Ornik", "Yes. They still laugh."
3, 33, "Femputer", "The men must die."
3, 33, "Bender", "Too true, Femputer. You're so wise. Kill 'em all, I say. Good riddance! Did I mention I'm not a man? I'm a manbot. It's an understandable mistake. You can let me down now, thanks."
3, 33, "Kug", "He big jerk like man."
3, 33, "Bender", "I sure am. But check the crotch.  Nothing."
3, 33, "Femputer", "Very well, release him. As for the others, take them to the snu-snu chambers."
3, 33, "Bender", "I'll miss you, meatbag."
3, 33, "Leela", "Me too, meatbag."
3, 33, "Fry", "Goodbye, friends. I never thought I would die like this. But I'd always really hoped."
3, 33, "Femputer", "The Amazonians will be divided into three groups. The one called ""Zapp"" will be snu-snu'd by the large women. He that is designated ""Fry"" will be snu-snu'd by the petite women. And Kif, as the most attractive male, will be snu-snu'd by the most beautiful women of Amazonia. Then the large women. Then the petite women. Then the large women again.  Initiate snu-snu!"
3, 33, "Amazonians", "Snu-snu, snu-snu, snu-snu!"
3, 33, "Kif", "Amy, before I die, I have to tell you"
3, 33, "Amy", "Really? Honest and true?"
3, 33, "Kif", "Yes. And-And that person calling and hanging up was me. I was just too nervous to say hello because I love you."
3, 33, "Amy", "Oh, Kif!"
3, 33, "Thog", "It Thog's first time.  Be gentle!"
3, 33, "Leela", "We've got to do something. Bender, maybe you can interface with the Femputer and reprogram it to let them go."
3, 33, "Bender", "Maybe you can interface with my ass. By biting it!  Alright, I'll go!"
3, 33, "Fry", "Ooh! Yeah!"
3, 33, "Zapp", "Oh, baby!"
3, 33, "Guard #1", "How Tonk look?"
3, 33, "Guard #2", "Tonk look good. Me fat."
3, 33, "Guard #1", "No, you look good. Tonk fat."
3, 33, "Femputer", "Intruder! Stay away from the mighty Femputer! Guards!"
3, 33, "Bender", "Time to override the CPU and reprogram this Femputer."
3, 33, "Femputer", "Hey, whoa, whoa! Stop it! Stop it! Hey, cut that out!"
3, 33, "Fembot", "Cease hitting Femputer!"
3, 33, "Bender", "You're no Femputer, you're a Fembot!"
3, 33, "Fembot", "It's true. I disguised myself as a Femputer so I could rule the Amazonians."
3, 33, "Bender", "But why?"
3, 33, "Fembot", "Why? Why? I came here from a faraway planet. A planet ruled by a chauvinistic Manputer that was really a Manbot. Have you any idea how it feels to be a Fembot living in a Manbot's Manputer's world?"
3, 33, "Bender", "What?"
3, 33, "Fembot", "And now, my meddling Manbot, there's the question of what to do with you!"
3, 33, "Zapp", "We need rest. The spirit is willing but the flesh is spongy and bruised."
3, 33, "Ornik", "It time snu-snu!"
3, 33, "Fry", "Can't we just cuddle?   Nooo!"
3, 33, "Leela", "We can't wait for Bender. It's time for a woman's touch.  Yah! Hi-yah! Yah, yah, yah!"
3, 33, "Amy", "Me next snu-snu. Out me way."
3, 33, "Thog", "Where go beautiful man?  Me want snu-snu!"
3, 33, "Amy", "Kif! Jump!"
3, 33, "Kif", "My hero!"
3, 33, "Thog", "Me not get snu-snu! Get him!"
3, 33, "Thog", "Mighty Femputer. Small girl steal green kissy man. We kill her now?"
3, 33, "Fembot", "Come back later. Leave me alone."
3, 33, "Bender", "Yeah, get lost!   Ooh! I'm a scary Femputer. Release the prisoners!   And bring gold. Lots of gold."
3, 33, "Thog", "Gold? Why Femputer want gold?"
3, 33, "Fembot", "You heard the man."
3, 33, "Bender", "C'mon! Gimme some of that!"
3, 33, "Zoidberg", "And that's how I got my new shell. It looks just like the shell I threw out yesterday and I found it in the same dumpster, but this one had a live raccoon inside.  Pretty good story, eh, Hermes?"
3, 33, "Hermes", "Stick to someone else, you windy barnacle!"
3, 33, "Leela", "It's funny how the battle of the sexes was only resolved when a Manbot and a Fembot realised they loved each other."
3, 33, "Bender", "Yeah. By the way, if she calls, I'm not here. All I know is this gold says that was the best mission ever!"
3, 33, "Amy", "It sure was."
3, 33, "Fry", "Oh, yeah!"
3, 33, "Zapp", "I had snu-snu!"
3, 33, "Kif", "So, um, Amy, w-what do you wanna do now?"
3, 34, "Man #1", "Breaker-breaker, this here's the Duck. Uh, you wanna back off them hogs?"
3, 34, "Man #1", "Ten-four, five miles or so."
3, 34, "Man #2", "Ten, roger!"
3, 34, "Leela", "Hmm, I'd better check the fluid levels.   We're OK on Coke syrup."
3, 34, "Bender", "Oh, man! Come on!  Comin' through!"
3, 34, "Bender", "What's that black cracker?"
3, 34, "Fry", "A tomato."
3, 34, "Leela", "You're not gonna eat a sandwich from a truck stop men's room are you?"
3, 34, "Fry", "Eh, what's the worst thing that could happen?  Ugh! It's like a party in my mouth and everyone's throwing up!"
3, 34, "Trucker", "Lookie there! It's one of them things like on our mud flaps!"
3, 34, "Hoschel", "Yosemite Sam?"
3, 34, "Sal", "Stands back! I'm gonna puts my moves on her.  Whoas!"
3, 34, "Fry", "That jerk! No one hoots at my captain unless they're prepared to take it to the next level!"
3, 34, "Leela", "Fry, please. That's sweet but I'd rather not even dignify them with an ass-whooping!"
3, 34, "Sal", "Hey, sexy mama, let's get busy and freaky in that order!"
3, 34, "Fry", "Hey, jumbo! How would you like it if Leela said you were sexy and she wanted to make love with you?"
3, 34, "Sal", "Eh, I gots five minutes. She looks pretty good for a truck stop chick!"
3, 34, "Fry", "You take that back! She does not look good for a truck stop chick!"
3, 34, "Sal", "Yeah, you're right. She don't gots enough meat for a guy like me."
3, 34, "Fry", "She does too! She's loaded with meat! She's got more meat than a cow!  Ow!"
3, 34, "Sal", "More meat than a cow!"
3, 34, "Fry", "I can't please Leela no matter what I do. I just want her to like me."
3, 34, "Bender", "Well there's always hope.  C'mon, we gotta go fix the plasma fusion boiler."
3, 34, "Bender", "Who are you?"
3, 34, "Scruffy", "Scruffy. The janitor."
3, 34, "Bender", "Well why aren't you fixing the boiler?"
3, 34, "Scruffy", "Schedule conflict."
3, 34, "Bender", "There! Fixed forever."
3, 34, "Scruffy", "Scruffy's gonna die the way he lived.  Oh, marmalade!"
3, 34, "Zoidberg", "Oh, the hypochondriac's back! So what is it this time?"
3, 34, "Fry", "Well, my lead pipe hurts a little."
3, 34, "Zoidberg", "That's normal. Next patient."
3, 34, "Bender", "He's a witch!"
3, 34, "Farnsworth", "Fry, did you eat anything unusual recently?"
3, 34, "Fry", "No."
3, 34, "Leela", "What about that bathroom egg salad from the truck stop?"
3, 34, "Fry", "I've had better."
3, 34, "Farnsworth", "Egg salad? Hmm. Zoidberg will have to examine your gastrointestinal tract. Come, everyone. Give Fry some privacy."
3, 34, "Farnsworth", "If you can't see well enough through the two-way mirror, there'll be a close-up on this video screen."
3, 34, "Zoidberg", "Hmm. We'll need to have a look inside you with this camera.  Guess again."
3, 34, "Amy", "Gross!"
3, 34, "Bender", "Go, man! Go!"
3, 34, "Farnsworth", "Watch for any subtle irregularity in Fry's bowel."
3, 34, "Amy", "It's gorgeous. That place used to be a big dump."
3, 34, "Bender", "Oh! Ew!"
3, 34, "Amy", "Worms? Ew! Puke-a-tronic!"
3, 34, "Leela", "So the eggs in that egg salad sandwich were--"
3, 34, "Farnsworth", "Correct! Worm eggs! And the mayonnaise was probably none too fresh either."
3, 34, "Hermes", "It's nauseating, mon!  Is there no way to get rid of the disgusting maggots?"
3, 34, "Farnsworth", "Only one. We'll have to travel deep inside Fry, in this!"
3, 34, "Bender", "Shotgun!"
3, 34, "Zoidberg", "Shotgun!"
3, 34, "Farnsworth", "In each gastro-survival kit, you'll find a rain slicker, a disposable fun camera, and something to protect you against bacteria -- a harpoon!"
3, 34, "Bender", "Yo, old guy, why do we have to use those tiny micro-droids? Can't you just shrink us?"
3, 34, "Farnsworth", "Oh, my, no. That would require extremely tiny atoms, and have you priced those lately? I'm not made of money! Leave me alone!"
3, 34, "Zoidberg", "Me next!"
3, 34, "Farnsworth-Droid", "Anyhoo, your net suits will let you experience Fry's worm-infested bowels as if you were actually wriggling through them."
3, 34, "Zoidberg-Droid", "There's no part of that sentence I didn't like."
3, 34, "Farnsworth-Droid", "Is everyone present?"
3, 34, "Amy-Droid", "Right on!"
3, 34, "Bender-Droid", "Uh-huh."
3, 34, "Hermes-Droid", "Definitely."
3, 34, "Zoidberg-Droid", "Yes."
3, 34, "Farnsworth-Droid", "Here's the plan"
3, 34, "Bender-Droid", "I'll tell Fry to wash out, among other things, his ear."
3, 34, "Farnsworth-Droid", "No! Fry can't know anything about the mission. If he finds out, the worms will try to defend themselves. They know everything he knows."
3, 34, "Bender-Droid", "They know how to make ice cream soup?"
3, 34, "Farnsworth-Droid", "Leela, your role is to distract Fry so he doesn't notice what we're up to."
3, 34, "Leela", "Can do!"
3, 34, "Amy-Droid", "Leela, you should really try a facial scrub, for your pores."
3, 34, "Leela", "Look! A starling!"
3, 34, "Fry", "Really?"
3, 34, "Farnsworth-Droid", "Sh! Be very quiet. We're in the ear."
3, 34, "Amy-Droid", "OK, Professor."
3, 34, "Farnsworth-Droid", "What?"
3, 34, "Fry", "What about what?"
3, 34, "Leela", "Uh ... what if we go for a walk, possibly, because it's such a lovely day, perhaps."
3, 34, "Fry", "I'd love to!"
3, 34, "Hermes-Droid", "We gotta get someplace where he won't stick his finger!"
3, 34, "Bender-Droid", "It's hopeless! Abandon ship!"
3, 34, "Farnsworth-Droid", "Wait! We just have to get past the eardrum."
3, 34, "Hermes-Droid", "What are those worms doing to Fry's brain?"
3, 34, "Farnsworth-Droid", "They're giving it a complete tune-up. A cursory glance would suggest they've doubled his thinking power."
3, 34, "Hermes-Droid", "My God! Soon he'll be smarter than Cher!"
3, 34, "Fry", "Ah, the scent of a rose. Curious how an aromatic chain of hydrocarbons can evoke our deepest emotions.  For you."
3, 34, "Leela", "That's such a beautiful thought, Fry. And what's more amazing, you expressed it without spewing crumbs at me."
3, 34, "Farnsworth-Droid", "Brace yourselves, everyone. We're entering the interior of Fry's nose."
3, 34, "Bender-Droid", "We're at finger alert five."
3, 34, "Farnsworth-Droid", "Let's just pray nothing stimulates the delicate smell receptors.  Nobody make a smell."
3, 34, "Zoidberg-Droid", "Quick! We can escape through that nasal capillary into the sinus."
3, 34, "Hermes-Droid", "Strange. Usually you don't know anything about human anatomy."
3, 34, "Zoidberg-Droid", "I learned it from a decongestant commercial.  ""Soothing action, action, action, action..."""
3, 34, "Bender-Droid", "Where are we? The ass?"
3, 34, "Farnsworth-Droid", "We're in the heart. Better known as ""The Love Muscle""."
3, 34, "Zoidberg-Droid", "Where the food is digested."
3, 34, "Farnsworth-Droid", "We should be safe, just so long as nothing makes it beat faster."
3, 34, "Bender-Droid", "Abandon ship!"
3, 34, "Farnsworth-Droid", "No! Set course for that cholesterol-encrusted valve."
3, 34, "Zoidberg-Droid", "It's good cholesterol but it spreads like bad cholesterol!"
3, 34, "Amy-Droid", "Look! They're jazz-ercising Fry's muscles!"
3, 34, "Hermes-Droid", "He'll be as strong and flexible as Gumby and Hercules combined!"
3, 34, "Zoidberg-Droid", "Gumbercules? I love that guy!"
3, 34, "Leela", "It's that jerk from the truck stop!  Let's cross the street and try to blend in with that crowd of pimps."
3, 34, "Fry", "I don't think so.  Sir, I believe you owe this lady an apology."
3, 34, "Leela", "Fry, no! He's bulging with what could be muscles.  Ooh!"
3, 34, "Sal", "I gots your apologys right heres!  Sorrys, ma'am. I've learnsed a lesson about not ogling cans that I won't soons forgets."
3, 34, "Farnsworth-Droid", "Ah, the stomach"
3, 34, "Bender-Droid", "Abandon ship!"
3, 34, "Farnsworth-Droid", "No! Don't give up now! We're but a stone's throw from the pyloric sphincter."
3, 34, "Bender-Droid", "Hooray!"
3, 34, "Zoidberg-Droid", "Hooray!"
3, 34, "Hermes-Droid", "We made it!"
3, 34, "Farnsworth-Droid", "There it is! The stately capitol of Fry's bowel. A heavily-guarded fortress surrounding the pelvic splanchnic ganglion."
3, 34, "Zoidberg-Droid", "I've heard of that! Who said I haven't?"
3, 34, "Farnsworth-Droid", "If we can stimulate that nerve, the bowel will convulse, expelling the entire worm society."
3, 34, "Hermes-Droid", "But what about the worms in the other parts of his body?"
3, 34, "Farnsworth-Droid", "Listen, this is gonna be one hell of a bowel movement. Afterwards he'll be lucky if he has any bones left!"
3, 34, "Bender-Droid", "Alright, let's mush some worms!"
3, 34, "Worm Mayor", "Worms to battle stations!"
3, 34, "Leela", "I had a great time today. The flowers, the puddle, the way you hurt that guy. But can I aks you something?"
3, 34, "Fry", "Anything."
3, 34, "Leela", "Why did you do all that stuff?"
3, 34, "Fry", "Leela, there's something I've wanted to tell you for a long time but every time I try I get nervous and my mouth feels like it's stuffed with peanut butter, even when it's not."
3, 34, "Leela", "What is it? Is it about Bender?"
3, 34, "Fry", "No, it's about you and me."
3, 34, "Leela", "And Bender?"
3, 34, "Fry", "Bender's not involved.  Leela ... I love you."
3, 34, "Leela", "You do?"
3, 34, "Fry", "Yes. But it's only recently that I've been able to articulate my thoughts. I love you, Leela, and I always have."
3, 34, "Leela", "Fry, that's the sweetest, most wonderful-- Wait! Recently? Like since you ate that toilet sandwich?"
3, 34, "Fry", "Yeah! I don't know why but my life really turned around that day."
3, 34, "Leela", "Stay here."
3, 34, "Waitress", "Freshen your noc-a-tina?"
3, 34, "Fry", "Please.  I need something to settle my stomach."
3, 34, "Farnsworth-Droid", "The nerve is through here. Where's Zoidberg?"
3, 34, "Zoidberg-Droid", "Yippie-ki-yay! You'll never guess where I've been!"
3, 34, "Bender-Droid", "One! Two! Three!"
3, 34, "Farnsworth-Droid", "There it is! The pelvic splanchnic ganglion.  Tickle it and get ready for the ride of your lives!"
3, 34, "Leela-Droid", "Don't even think about tickling that ganglion!"
3, 34, "Farnsworth-Droid", "Leela, you're just in time to help. If we don't get rid of the worms now, they'll burrow so deep into the bowel that not even Hermes' famous jerk prunes could dislodge them!"
3, 34, "Hermes-Droid", "I call it ""Caribbean Drain-o""!"
3, 34, "Farnsworth-Droid", "Fry will be stuck with the worms forever."
3, 34, "Leela-Droid", "Perfect."
3, 34, "Zoidberg-Droid", "Ouch!"
3, 34, "Amy", "I'm OK."
3, 34, "Farnsworth", "Leela, you ignorant dope! Now the worms will be in Fry forever."
3, 34, "Leela", "So? Did you ever stop to think that Fry is better off with worms?"
3, 34, "Farnsworth", "Oh, that's stupid!"
3, 34, "Fry", "If anyone wants to tell me what's going on here, I'll be in the lounge."
3, 34, "Fry", "Of all the parasites I've had over the years, these worms are among the-- Hell! They are the best! Leela, how can I ever repay you for saving them?"
3, 34, "Leela", "I'll think of something."
3, 34, "Bender", "'Ello! What's all this then?"
3, 34, "Fry", "Apartment 1I. The old me would have made a joke about that!"
3, 34, "Leela", "I should warn you, it's a little under-furnished."
3, 34, "Leela", "I'm thinking of having a window installed."
3, 34, "Fry", "I think the view's perfect already!"
3, 34, "Leela", "Oh, that's the corniest thing I've ever heard! Let me show you the bedroom."
3, 34, "Fry", "Wait. In a minute."
3, 34, "Leela", "A holophonor? Only a few people in the whole universe can play that, and they're not very good at it."
3, 34, "Fry", "They don't have you to inspire them."
3, 34, "Leela", "I don't have words to say how wonderful you are, Fry. I haven't felt this happy since double-soup Tuesday at the orphanarium."
3, 34, "Fry", "When I'm with you, every day seems like double-soup Tuesday."
3, 34, "Leela", "Oh, Fry! I love what you've become."
3, 34, "Fry", "What I've become."
3, 34, "Leela", "What is it?"
3, 34, "Fry", "There's just something I have to find out."
3, 34, "Fry-Droid", "Who controls this bowel?"
3, 34, "Worm Guard #1", "Who wants to know?"
3, 34, "Worm Mayor", "I am the Lord Mayor of Cologne."
3, 34, "Fry-Droid", "You mean ""colon""?"
3, 34, "Worm Mayor", "State your business!"
3, 34, "Fry-Droid", "Your Excellency, have you ever been in love?"
3, 34, "Worm Mayor", "No. I thought I was once but then I remember our species reproduces with a cloud of spores."
3, 34, "Fry-Droid", "Well, a wonderful girl loves me. But I need to know if it's really me she loves, or just what you worms have made of me. That's why, with all due respect, I'm asking you to leave."
3, 34, "Worm Mayor", "Listen, you"
3, 34, "Fry-Droid", "Everyone out of my body or the brain gets it!"
3, 34, "Worm Mayor", "He's bluffing! No creature would willingly make an idiot out of itself."
3, 34, "Fry-Droid", "Obviously you've never been in love!  Ow! Ow! Ow!  Now, the hand-eye co-ordination lobe."
3, 34, "Worm Guard #1", "Stop it, man!"
3, 34, "Worm Mayor", "You've damaged your brain, Universe, but no more than a week of binge drinking or five minutes on a cell phone."
3, 34, "Fry-Droid", "I was just working my way towards the medulla oblongata, control centre of the heart and lungs. And if I kill myself, you die with me."
3, 34, "Worm Guard #2", "Wait a minute, man!"
3, 34, "Fry-Droid", "I hope Satan has a nice colon, 'cause that's where you're gonna be living!"
3, 34, "Worm Mayor", "Stop! We'll leave.  But one day you'll be eating a fast-food burger and boom! You'll be crawling with us again. Ever wonder what makes special sauce so special? Yo!"
3, 34, "Leela", "Fry? I missed you. Did you find out what you needed to find out?"
3, 34, "Fry", "I'm about to.  Leela, let me play for you one for time."
3, 34, "Leela", "You don't have to do that. I'm still seduced from before."
3, 34, "Fry", "Please, it's important to me."
