Season, Episode, Character, Line
4, 55, "Bender", "Yeah, what's the deal? Just when I thought I'd figured out you biological creatures, it's something else! Lemme at 'im!  Come over here, Kif! You--"
4, 55, "Zapp", "Look, I'm sure we're all a little unclear on how anyone gets pregnant. So, Kif, pray explain. And don't spare the dirty words where appropriate."
4, 55, "Kif", "Well, it's quite simple really. When one of my species experiences deep feelings of love we enter a so-called ""receptive state""."
4, 55, "Zapp", "You disgust me! Go on."
4, 55, "Kif", "At that point, our skin becomes a semi-permeable membrane, which allows the passage of genetic material. I held Amy's hand and voilà."
4, 55, "Bender", "Well, OK. But that better be all there is!"
4, 55, "Kif", "Oh, Amy! You'll be a mother!"
4, 55, "Kif", "What a wondrous affirmation of our love. And all from the touch of your hand."
4, 55, "Fry", "Dude, hold up. Remember when Zapp blew a hole in the ship?"
4, 55, "Evil Lincoln", "Indeed."
4, 55, "Fry", "Kif touched everybody there. Couldn't any one of us be the mother?"
4, 55, "Amy", "Hey, yeah! I mean ... what about that, Kif?"
4, 55, "Kif", "Well, I suppose I might have gotten pregnant that way. Or even from a toilet seat. Though that's impossible since I have a private washroom."
4, 55, "Zapp", "Ah, my home away from home. By the way, Kif, your flush seemed to be set on stun, not kill."
4, 55, "Amy", "Look, Kif, I probably am the mother. Although maybe I'm not. Of course, I hope I am. But just in case I'm not, maybe we should have a test."
4, 55, "Bender", "A test! I demand a test!"
4, 55, "Farnsworth", "Even I laughed at me when I built this alien cross-species genetic analyser. But I guess I showed myself! Subjects, please enter the chamber.  Now to take a DNA sample.  When I pull this switch, the maternifuge will spin at 10,000 RPM, separating out everyone who isn't the mother-- Father-- Whatever!"
4, 55, "Bender", "Faster! Faster!"
4, 55, "Farnsworth", "Good. Fry's ejection indicates that he is not the man-mom.  Nor is Captain Brannigan."
4, 55, "Kif", "Oh, thank you, merciful God!"
4, 55, "Farnsworth", "Zoidberg? What the hell were you doing in there?"
4, 55, "Zoidberg", "That's where I live. I have no home."
4, 55, "Kif", "Amy? But that means--"
4, 55, "Kif", "Leela must have impregnated me when she grabbed my ungloved hand. That explains the poster in hygiene class"
4, 55, "Leela", "Wow, this is all so confusing."
4, 55, "Zapp", "Leela! How could you? Our love has had to endure your constant hatred, and now this?  Stop testing our love!"
4, 55, "Kif", "Please, Captain. I thank Leela for the DNA she gave me but, in my species, the true parent is the one who inspired the initial feeling of love. We call that person the ""smizmar"". And my smizmar is Amy."
4, 55, "Zapp", "So the toilet seat is like the uncle or something?"
4, 55, "Leela", "Sorry I got your boyfriend pregnant."
4, 55, "Amy", "That's OK. At least Kif's baby shower should be fun. I'd better put it on my calendar.  Thursday"
4, 55, "Leela", "To motherhood."
4, 55, "Bender", "Zoidberg?"
4, 55, "Fry", "You know, my face was stuck in a pizza."
4, 55, "Amy", "Mom, Dad, I know this is weird but--"
4, 55, "Mrs. Wong", "Yeah, yeah. We don't care how squishy alien get pregnant. All we care is that we have grandchild now."
4, 55, "Kif", "You're very open-minded, Mrs. Wong."
4, 55, "Mr. Wong", "Hey! You call her ""Grandma"" now!"
4, 55, "Mrs. Wong", "Call me Grandma like crazy! All the time!"
4, 55, "Fry", "Check it out, y'all. Everyone we invited is here."
4, 55, "Zoidberg", "Also Zoidberg!"
4, 55, "Fry", "So let's open the gifts."
4, 55, "Bender", "Alright!"
4, 55, "Kif", "I can't wait! Let's start with this one, from Bender."
4, 55, "Bender", "It's my booties from when I was a kid."
4, 55, "Amy", "Uh, they're already bronzed."
4, 55, "Bender", "They are bronze."
4, 55, "Kif", "And this one's from Leela. Oh, I just love the bow! I wonder what it is!"
4, 55, "Zapp", "Yes, I wonder what we got you."
4, 55, "Kif", "It's a basket! F-For picnics?"
4, 55, "Leela", "It means a lot to me. It's the basket my parents left me in at the orphanarium."
4, 55, "Hermes", "You could use it for picnics."
4, 55, "Mrs. Wong", "Here, Amy. We get this one for you."
4, 55, "Amy", "Is it a new party board?"
4, 55, "Mrs. Wong", "It's a board alright! An ironing board."
4, 55, "Mr. Wong", "We had your old party board converted now that you not be partying anymore."
4, 55, "Amy", "You-You trashed my party board?"
4, 55, "Mrs. Wong", "Damn right! Now you're a mom, the only surfing you do is under a big wave of responsibility."
4, 55, "Kif", "Oh, this is the happiest moment of my life! You all brought such wonderful gifts. But the greatest gift--"
4, 55, "Bender", "Mine!"
4, 55, "Kif", "Is the bond I share with my smizmar, Amy. For soon, the quivering mass of life within me will depend on us both.  Even now, I can sense it feeding, squirming, searching, questing. And shortly, it will rend my loins in twain, burst forth and pull us down, down, down into the deep, dark waters of commitment."
4, 55, "Zoidberg", "That's so beautiful!"
4, 55, "Amy", "Yes, it's, it's--  No! I can't do this!"
4, 55, "Bender", "Oh, my God!"
4, 55, "Kif", "Oh, how could Amy leave me? When will women learn to take responsibility for the children they've helped create?  The quickening! My time is near. I must return to my homeworld to perform the ancient birthing rites."
4, 55, "Scruffy", "Lemme know how that turns out."
4, 55, "Kif", "I must now embark on a perilous journey to give birth in precisely the same swamp in which I was born."
4, 55, "Leela", "If it's so dangerous, I'd better go with you. A gal has to protect her DNA."
4, 55, "Kif", "No, Leela. Tradition demands that I make this journey with my smizmar. And since Amy isn't, here I must go it alone. Farewell, for we may never meet again."
4, 55, "Kif", "My scrapes feel a little better now."
4, 55, "Bender", "Hey, what's this fat ugly thing? A frog? A toad? Or your momma!"
4, 55, "Kif", "It's a poisonous froad! No one move."
4, 55, "Bender", "I'm back, baby!"
4, 55, "Kif", "Behold! The sacred ancestral birthing grounds of my family."
4, 55, "Zapp", "Smells like a jockstrap!"
4, 55, "Grand Midwife", "I am the Grand Midwife."
4, 55, "Fry", "Hi!"
4, 55, "Kif", "I am Kif, of the clan Kroker, come to bear my young."
4, 55, "Grand Midwife", "Then let the Tea of New Life be brewed.  As it is writ, ""and both shall lift the jug together"". Where is your smizmar?"
4, 55, "Kif", "She's not with me."
4, 55, "Grand Midwife", "Oh, the sorrow. Oh, the shame. I'm sorry, I'm probably just making you feel worse."
4, 55, "Kif", "As long as Amy is with me in my heart I will have the strength of two.  Apparently Amy hasn't been working out much lately."
4, 55, "Grand Midwife", "As the tea boils, please join hands with your beloved smizmar.  Oh, right, sorry. But I memorised the ceremony by rote and it mentions her a lot."
4, 55, "Kif", "I'll try to endure."
4, 55, "Grand Midwife", "Good, 'cause I'm not changing it. Now turn ye to and gaze deeply into each other's eyes."
4, 55, "Bender", "What are you looking at?"
4, 55, "Grand Midwife", "May the love I sense between you at this moment remain with you both through all your days.  The Tea of New Life is ready. Let those whose love created this life speak each other's names, then drink."
4, 55, "Kif", "Amy."
4, 55, "Amy", "Kif!"
4, 55, "Kif", "Amy! Is it you or have I gone crazy with loneliness?"
4, 55, "Bender", "Both."
4, 55, "Amy", "I still don't know if I'm ready for this but I do know I love you. And I wanna be here beside you."
4, 55, "Grand Midwife", "Great! Now I lost my place! I'm starting over!"
4, 55, "Kif", "Oh, no time! It has begun!  Oh, my!"
4, 55, "Bender", "Neat!"
4, 55, "Amy", "You can do it, Kif!"
4, 55, "Kif", "Whoa, Nellie!"
4, 55, "Bender", "Oh, man!"
4, 55, "Kif", "Amy, my love, tell me"
4, 55, "Leela", "Amy!"
4, 55, "Amy", "Shoo! Stay away from my babies!"
4, 55, "Grand Midwife", "The birthing is complete!"
4, 55, "Bender", "Alright!"
4, 55, "Kif", "Oh, thank goodness!"
4, 55, "Grand Midwife", "I will now take my leave. I live here so I won't actually be going anywhere, but you don't have to talk to me anymore."
4, 55, "Fry", "Congratulations!"
4, 55, "Zapp", "Nice work!"
4, 55, "Bender", "Way to go, squishy!"
4, 55, "Leela", "There goes my DNA. What a disgusting and beautiful process."
4, 55, "Fry", "That's birth for you."
4, 55, "Kif", "Well, we've given them a great start, Amy. And in 20 years they'll sprout legs and crawl back onto land as children."
4, 55, "Amy", "I'll be ready then."
4, 56, "Farnsworth", "Good news, everyone! You all know the orphanarium where Leela grew up?"
4, 56, "Fry", "Sure. We talk about it all the time."
4, 56, "Leela", "Really?"
4, 56, "Fry", "No. Burn!"
4, 56, "Farnsworth", "Well done, fellows! Anyway, said orphanarium has named Leela ""Orphan of the Year""."
4, 56, "Amy", "Yee-ha!"
4, 56, "Bender", "Alright!"
4, 56, "Amy", "Your parents must be so proud. Oops! Sorry."
4, 56, "Farnsworth", "And the good news keeps on coming. Behold my latest invention."
4, 56, "Bender", "Neat!"
4, 56, "Farnsworth", "Ta-da! It's a glow-in-the-dark nose you can wear over your regular non-glowing nose. Observe."
4, 56, "Amy", "Whoa, clool!"
4, 56, "Bender", "Now I can punch you in the nose in the dark."
4, 56, "Bender", "Where'd it go?"
4, 56, "Amy", "Hey, Professor, what's all this scloop, glorking out of the machine?"
4, 56, "Farnsworth", "That? It's, uh ... nothing. Yes, nothing. If you think it's anything, you're a suspicious moron."
4, 56, "Hermes", "It looks like toxic waste.  And it smells like toxic waste."
4, 56, "Fry", "What does it taste like?"
4, 56, "Hermes", "Delicious fig pudding! Ooh, that's good! But a distinct aftertaste of toxic waste."
4, 56, "Farnsworth", "Alright, alright, so the machine produces a few toxic by-products! You don't have to make a federal case out of it."
4, 56, "Hermes", "I'm afraid I do.  I order you dispose of that toxic waste properly or bribe me. Either way it'll cost $500."
4, 56, "Bender", "500 real dollars? That's an outrage! Professor, I'll take care of that waste for $499 and 100 cents."
4, 56, "Farnsworth", "Hmm, I know that's a rip but I'll pay for the convenience. Do you take credit cards?"
4, 56, "Bender", "Let's find out."
4, 56, "Bender", "Alright, environment, you've met your match!"
4, 56, "Smitty", "Hey, get back in the sewer, weird-y. No mutants on the surface."
4, 56, "Vyolet", "But he ruined my wedding dress."
4, 56, "Bender", "Honey, that thing was ruined the minute it went on you. That's what I'm talkin' 'bout."
4, 56, "Vogel", "Y'know, it's not easy being an orphan -- not if I have anything to do with it.  But today's honouree, Turanga Leela, has really made something of herself.  I'll never forget the night that cute little alien baby was abandoned on our doorstep. Because I have a photographic memory and I remember every night!"
4, 56, "Vogel", "What the--? An alien language? I guess you're an alien. What a beautiful gigantic eye you ha--  Well, come on in."
4, 56, "Vogel", "From those humble beginnings, Leela went on to become a county-certified starship captain. And so it is my pleasure today to nail her picture alongside those of our most distinguished alumni."
4, 56, "Leela", "Thank you very much. Like many of you, I never knew my parents..."
4, 56, "Vogel", "Give me a--"
4, 56, "Leela", "I don't know if they were mighty alien overlords or simply underpaid alien janitors who fought crime on the side--"
4, 56, "Vogel", "There we are. Picture's up."
4, 56, "Bender", "It's crooked!"
4, 56, "Leela", "In the end though, it doesn't matter who my parents were. All that matters is what I learned here, within these unscalable walls, that I have strength to make it on my own, just like all of you kids here today."
4, 56, "Kids", "Leela! Leela! Leela!"
4, 56, "Nina", "Look at me! I'm Leela!"
4, 56, "Albert", "Nuh-uh! 'Cause I'm double Leela!"
4, 56, "Vogel", "That's it, Albert, no more espresso for you."
4, 56, "Photographer", "Mind if I get a picture of you with your picture for the news, ma'am?"
4, 56, "Leela", "Yes! I mean no! Just make sure you get my nonchalant side!"
4, 56, "Fry", "If those aren't tears of happiness, please stop crying."
4, 56, "Leela", "It's OK, Fry. I'm fine. I won an award today."
4, 56, "Fry", "Is it this room that's making you sad? It's probably the room. Come on, let's go for a walk."
4, 56, "Leela", "I'm sorry you saw that, Fry. I usually try to keep my sadness pent up inside where it can fester quietly as a mental illness."
4, 56, "Fry", "Yeah, I do that with my stupidness."
4, 56, "Leela", "I told a whole crowd today that being an orphan made me strong. But all I really wanted was a mom and dad, to hold me and stroke my hair and tell me they loved me."
4, 56, "Fry", "Then today's your lucky day, because I happen to be a holding, stroking, lovin' machine! Also spankin'."
4, 56, "Leela", "That's not even close to what I had in mind."
4, 56, "Fry", "Well, anyway, just remember that people care about you."
4, 56, "Leela", "I know.  Sometimes, when I'm lonely, I look up at the sky and I get this feeling that somewhere, on some unknown planet, circling a distant star, my parents are up there, looking down on me."
4, 56, "Fry", "Yo, yo, Bezender! What up?"
4, 56, "Bender", "My dumping business is booming. I just got hired to clean up the set of Free Willy 3."
4, 56, "Leela", "Bender! Cut it out! First of all, the sewer mutants will be mad. Second, everything else that's horribly wrong with what you're doing!"
4, 56, "Bender", "Ah, those stupid mutants can't do anything. You seem to be forgetting one simple fact. Namely, I'm up here and they are safely down--"
4, 56, "Bender", "What did I do to deserve this?"
4, 56, "Dwayne", "Behold, our once beautiful mutagenic sewage lake."
4, 56, "Vyolet", "The radioactive waste you dumped in it has made it bright enough to see how ugly we really are."
4, 56, "Dwayne", "Oh, man!"
4, 56, "Raoul", "As if our lives weren't miserable enough already!"
4, 56, "Leg Mutant", "Tell me about it!"
4, 56, "Raoul", "Let the punishment commence!"
4, 56, "Leela", "Punishment?"
4, 56, "Fry", "No fair!"
4, 56, "Bender", "Bender's innocent!"
4, 56, "Raoul", "The instant you touch these mutatious waters, your DNA will be forever altered, turning you into horrible mutants like us. Especially him!  Allow me to demonstrate!"
4, 56, "Fry", "It's like that time I peeked in the kitchen at Imperial Hunan."
4, 56, "Raoul", "Submerge the prisoners."
4, 56, "Bender", "Wait. I don't even have DNA. Why am I screaming?"
4, 56, "Dwayne", "We're gonna beat you afterwards."
4, 56, "Mutants", "Mutate! Mutate! Mutate! ..."
4, 56, "Hooded Figure #1", "Turanga Leela!"
4, 56, "Leela", "Who said that? How do you know my real name?"
4, 56, "Bender", "Whee!"
4, 56, "Raoul", "What are you doing? Stop it!"
4, 56, "Fry", "What happened?"
4, 56, "Leela", "I don't know. I think I saved us somehow."
4, 56, "Raoul", "Go after them! The waters can't mutate us mutants!"
4, 56, "Raoul", "They went this way!"
4, 56, "Bender", "Quick! In there!"
4, 56, "Dwayne", "Kill! Kill! Kill!"
4, 56, "Leela", "Great Cheech's ghost!"
4, 56, "Bender", "What's this junk?"
4, 56, "Leela", "It looks like ... a timeline of my whole life."
4, 56, "Fry", "That's when we saved Earth from a giant asteroid of garbage."
4, 56, "Leela", "And here's when I dropped out and bummed around India for a while."
4, 56, "Bender", "And this is just last year at Space Mardi Gras."
4, 56, "Leela", "It's like some kind of weird Leela museum ... and I'm the Leela!"
4, 56, "Fry", "Dude! Over here!"
4, 56, "Leela", "It's all the best stuff I ever flushed down the toilet! Those are some of my diary pages. And my screenplay!"
4, 56, "Fry", "And also, for some reason, the letter I wrote you full of my personal feelings."
4, 56, "Leela", "Oh, I'm scared!  My whole life has just been a show for some perverted mutant!"
4, 56, "Vyolet", "They must be in here."
4, 56, "Raoul", "Yeah, after them."
4, 56, "Bender", "And then Bender ran!"
4, 56, "Fry", "Leela, freak out later. We're not done escaping yet!"
4, 56, "Dwayne", "Got you!"
4, 56, "Leg Mutant", "Take this!"
4, 56, "Fry", "Ow!"
4, 56, "Raoul", "This time I'm calling for the death penalty. And not just because I'm running for re-election as Supreme Mutant."
4, 56, "Mutants", "Four more years! Four more years!"
4, 56, "Raoul", "Oh, very well.  Your attention. Instead of being tortured to death, the prisoners shall hereby be expelled from the sewers and never allowed to return."
4, 56, "Bender", "Oh, cruel fate! Can we really never return to this dank pit of sewage?"
4, 56, "Leela", "Wait a minute. Why aren't you gonna kill us anymore?"
4, 56, "Bender", "Yeah! What are you chicken?"
4, 56, "Fry", "Shut up, you two! We can kill ourselves when we get home!"
4, 56, "Raoul", "They'll need transportation to the surface. Bring in the airship."
4, 56, "Bender", "Ew!"
4, 56, "Raoul", "We constructed it from the remnants of old discarded Macy's parade balloons. Underdog's groin, Bart Simpson's left ear and right shin, Garfield's owner Jon's forehead."
4, 56, "Mutant #1", "Fire up the sewer gas!"
4, 56, "Mutant #2", "Move it, you ugly normals!"
4, 56, "Bender", "Uh, I'm gettin' dizzy! I can't walk straight!"
4, 56, "Fry", "Come on, Leela. You can do it!"
4, 56, "Bender", "Hurry! We're missing our bus!"
4, 56, "Fry", "Whoa! What are you doing?"
4, 56, "Bender", "I'm gettin' on the bus!"
4, 56, "Leela", "Don't worry! I'll be fine!   They know something about me and I've got to find out what.  The lake didn't mutate me. What is going on here?"
4, 56, "Octopus", "It worked for me. I used to be a little blonde girl named Virginia."
4, 56, "Leela", "Eurgh!  Who the hell are you?"
4, 56, "Hooded Figure #1", "No one. And watch your language, young lady!"
4, 56, "Mutant #2", "Stop right there! I don't want to hurt you.  I didn't want you to hurt me either!"
4, 56, "Fry", "Leela's going nuts and I can't save her unless I learn more about her mysterious past. Isn't there anything else you can tell me?"
4, 56, "Vogel", "Nah. Nothing that wouldn't be a waste of your time."
4, 56, "Fry", "That's impossible because my time is worthless!"
4, 56, "Vogel", "Huh. Well then there is one thing.  It's the note I found with Leela the day she was abandoned. But it's written in Alienese, so no one on Earth can translate it. Not even Brainzilla."
4, 56, "Fry", "Hand it over."
4, 56, "Vogel", "Sure.  I just wish I could be more helpful. Would you like some dirt on any other orphans?"
4, 56, "Fry", "Look, I'm trying to save someone here. I'll have to come back for those later."
4, 56, "Fry", "Can you translate it?"
4, 56, "Farnsworth", "Of course. But only into Beta Crypt 3, a language so complex there's even less chance of understanding it."
4, 56, "Fry", "I didn't ask for a completely reasonable excuse. I asked you to get busy."
4, 56, "Farnsworth", "Very well."
4, 56, "Fry", "Isn't that the same machine that makes noses?"
4, 56, "Farnsworth", "It can do other things. Why shouldn't it?  Of course, even if it is possible to analyse the message, there's no way of knowing how long it would take. It could take an hour or it could take a hundred million years."
4, 56, "Fry", "Is it done?"
4, 56, "Farnsworth", "Certainly not. Two dings means it's done.  But not like that. Slightly more rapid."
4, 56, "Leela", "Where did they go?"
4, 56, "Bender", "Good news, Leela. I landed the contract to empty all the spittoons in Little Italy."
4, 56, "Leela", "Ew!"
4, 56, "Farnsworth", "That's it! It's done!  I can't believe it! My mind is boggling. The analysis of the note is printing out now."
4, 56, "Doctor", "It's a girl."
4, 56, "Mother", "My God! She's beautiful. No extra anythings."
4, 56, "Father", "Good people skills!"
4, 56, "Mother", "She's completely perfect!"
4, 56, "Doctor", "In my professional opinion as an ear, ear, ear, nose and throat doctor, she is the least-mutated mutant ever born."
4, 56, "Father", "And yet she's cursed to live the horrible degrading life of a mutant. Like all of us. Especially him!"
4, 56, "Leg Mutant", "It's true!"
4, 56, "Mother", "Maybe we can do better for her."
4, 56, "Father", "I made this bracelet so that in some small way we'll always be with you, even when it doesn't seem like it. During your entire life, for example."
4, 56, "Mother", "You won't pass for human, cutie. But if my PhD in exo-linguistics is worth diddly-poop, this note should convince them you're an alien.  And that'll be enough to give you a real life."
4, 56, "Father", "She'll never know we're her parents."
4, 56, "Mother", "That's our gift to her. Better we should die than have her learn the shameful truth of her origin."
4, 56, "Father", "I'm with you."
4, 56, "Vogel", "What a beautiful gigantic eye you ha--  Well, come on in."
4, 56, "Hooded Figure #1", "Keep quiet so she doesn't hear us."
4, 56, "Hooded Figure #2", "What's there to talk about?"
4, 56, "Hooded Figure #1", "Sh!"
4, 56, "Leela", "Hands up!  Tentacles too!"
4, 56, "Hooded Figure #1", "Don't say anything stupid, Morris."
4, 56, "Leela", "What is all this?  Am I a game to you? Or some kind of even more boring Truman Show? Do you believe I'm you Messiah? Your Mutant Dalai Lama? Stop me if I guess it!"
4, 56, "Hooded Figure #2", "Well, actually, there--"
4, 56, "Hooded Figure #1", "Morris! Sh!"
4, 56, "Leela", "And what about this  How did you get this bracelet? Did you steal it from me when I was a baby? Or from my parents? You robbed my parents, didn't you? I bet you sick mutants killed them. My parents were confused aliens lost on Earth and you killed them! Is that it? Admit it!"
4, 56, "Hooded Figure #2", "Yes. We killed them."
4, 56, "Hooded Figure #1", "You guessed the truth."
4, 56, "Leela", "Because of you I'll never know my parents. I'll kill you!"
4, 56, "Hooded Figure #1", "That would be best."
4, 56, "Fry", "Stop!  Thanks, Bender! Don't do it, Leela!"
4, 56, "Leela", "They killed my parents!"
4, 56, "Fry", "Close."
4, 56, "Leela", "They are my parents."
4, 56, "Munda", "Yes."
4, 56, "Fry", "I had the Professor analyse the Alienese letter that was found with you."
4, 56, "Leela", "What does it say?"
4, 56, "Fry", "I 'unno. But the analysis showed it was printed on recycled toilet paper. A squeezably soft paper used mainly in the sewers."
4, 56, "Munda", "It says, ""Your parents love you very much""."
4, 56, "Morris", "We still do."
4, 56, "Leela", "So, I'm not an alien? I'm a mutant."
4, 56, "Morris", "We never wanted you to know. You deserved a better life."
4, 56, "Munda", "You must despise us."
4, 56, "Leela", "You're my parents. All I've ever wanted is to know you.  This is the happiest moment of my life."
4, 56, "Bender", "Aw!"
4, 57, "Bender", "You are one narrow minded spaceship, Planet Express Ship."
4, 57, "Ship", "Whoa, whoa! Why should my tax money pay for art I find offensive?"
4, 57, "Bender", "Would you censor the Venus de Venus just because you can see her spewers?"
4, 57, "Ship", "Oh, it's filthy! Why not create a national endowment for strip clubs while we're at it?"
4, 57, "Bender", "Why not, indeed?"
4, 57, "Leela", "Bender! Ship! Stop bickering or I'm gonna come back there and change your opinions manually."
4, 57, "Bender", "Fine! I'll be in my quarters appreciating controversial artworks."
4, 57, "Ship", "Oops! Sorry!"
4, 57, "Bender", "Ah, that Ship is so white bread!"
4, 57, "Hermes", "People, it's Valentine's Day next week, so your beloved company has gotten you all new uniforms."
4, 57, "Amy", "Clool!"
4, 57, "Zoidberg", "Clothing, delicious clothing!"
4, 57, "Farnsworth", "We'll need to look our best if we're to get the account of our new potential customer, Romanticorp."
4, 57, "Amy", "Romanticorp? Are they a corporation that makes romantic stuff?"
4, 57, "Hermes", "Very good, Amy!"
4, 57, "Farnsworth", "Everyone suit up. We're off to the most romantic city on Earth!"
4, 57, "Farnsworth", "Remember, we've got to show these people we're not bitter husks of human beings who long ago abandoned hope of finding love in this lifetime. Leela, you'll have to do some acting."
4, 57, "Leela", "Check!"
4, 57, "Sheldon", "Welcome. Oh, I'm just so excited!  I'm Sheldon, and this is my chief financial officer, Gwen."
4, 57, "Gwen", "For 30 years we've shared the adventure of managing Romanticorp."
4, 57, "Sheldon", "Not to mention the adventure of marriage."
4, 57, "Leela", "Oh, you have got to be kidding!  Ow! I-I mean, ""Aww! That's so sweet!""  Ow! I mean, ""Aww dat's show shweet!"""
4, 57, "Farnsworth", "You know, romance is an important part of our work too. Uh, right, everyone?"
4, 57, "Leela", "Yeah, sure."
4, 57, "Bender", "Oh, sure."
4, 57, "Sheldon", "Do any of you collect Lovey Bears?"
4, 57, "Amy", "I do! Kif's given me dozens. Is it true what the ad says? That you kiss them together out of blanket cloth and magic buttons?"
4, 57, "Gwen", "No."
4, 57, "Sheldon", "It's actually cheaper to genetically engineer real ones.  They frolic in the Lovey Forest until their first birthday. Then we choose the cuddly-uddliest ones and stuff them full of fire-retardant love fluff!"
4, 57, "Amy", "So cute!"
4, 57, "Gwen", "Knowing which pickup lines fizzle and which ones sizzle keeps us on the cutting edge of flirtation technology."
